,Nombre,Tipo,Provincia,Poblacion,lon,lat,uri
2998,Lentegí,Municipio,provincia de Granada,326.0,-3.6744,36.8344,http://www.wikidata.org/entity/Q582874
2999,Freila,Municipio,provincia de Granada,918.0,-2.9081,37.5287,http://www.wikidata.org/entity/Q574350
3000,Lújar,Municipio,provincia de Granada,488.0,-3.4028,36.7878,http://www.wikidata.org/entity/Q582901
3001,Dúdar,Municipio,provincia de Granada,330.0,-3.4847,37.1858,http://www.wikidata.org/entity/Q559119
3002,Huétor de Santillán,Municipio,provincia de Granada,1877.0,-3.5172,37.2186,http://www.wikidata.org/entity/Q576248
3003,Huétor Vega,Municipio,provincia de Granada,12039.0,-3.5694,37.1453,http://www.wikidata.org/entity/Q575653
3004,Dehesas de Guadix,Municipio,provincia de Granada,419.0,-3.1028,37.59,http://www.wikidata.org/entity/Q559308
3005,Quéntar,Municipio,provincia de Granada,933.0,-3.4667,37.1922,http://www.wikidata.org/entity/Q427351
3006,Lanteira,Municipio,provincia de Granada,588.0,-3.1386,37.1689,http://www.wikidata.org/entity/Q581165
3007,Cuevas del Campo,Municipio,provincia de Granada,1735.0,-2.9291,37.6068,http://www.wikidata.org/entity/Q558119
3008,Alicún de Ortega,Municipio,provincia de Granada,480.0,-3.1375,37.6081,http://www.wikidata.org/entity/Q550664
3009,Huélago,Municipio,provincia de Granada,403.0,-3.2615,37.42,http://www.wikidata.org/entity/Q575634
3010,Zafarraya,Municipio,provincia de Granada,2137.0,-4.1414,36.9736,http://www.wikidata.org/entity/Q140149
3011,Arenas del Rey,Municipio,provincia de Granada,666.0,-3.8942,36.9578,http://www.wikidata.org/entity/Q550981
3012,"Calahorra, La",Municipio,provincia de Granada,673.0,-3.0622,37.1794,http://www.wikidata.org/entity/Q558147
3013,Alquife,Municipio,provincia de Granada,601.0,-3.1159,37.18,http://www.wikidata.org/entity/Q551370
3014,Jete,Municipio,provincia de Granada,919.0,-3.6681,36.7972,http://www.wikidata.org/entity/Q531740
3015,Fonelas,Municipio,provincia de Granada,978.0,-3.1761,37.4125,http://www.wikidata.org/entity/Q574337
3016,Láchar,Municipio,provincia de Granada,3471.0,-3.8339,37.195,http://www.wikidata.org/entity/Q484981
3017,Cádiar,Municipio,provincia de Granada,1453.0,-3.1803,36.9461,http://www.wikidata.org/entity/Q554489
3018,Motril,Municipio,provincia de Granada,58020.0,-3.5206,36.7453,http://www.wikidata.org/entity/Q210093
3019,"Guájares, Los",Municipio,provincia de Granada,1057.0,-3.5842,36.8417,http://www.wikidata.org/entity/Q575644
3020,Cúllar Vega,Municipio,provincia de Granada,7429.0,-3.6706,37.1531,http://www.wikidata.org/entity/Q548884
3021,Bubión,Municipio,provincia de Granada,296.0,-3.3561,36.9491,http://www.wikidata.org/entity/Q554265
3022,Cájar,Municipio,provincia de Granada,5129.0,-3.5708,37.1342,http://www.wikidata.org/entity/Q554805
3023,Castril,Municipio,provincia de Granada,2070.0,-2.7789,37.7958,http://www.wikidata.org/entity/Q555913
3024,Calicasas,Municipio,provincia de Granada,617.0,-3.6186,37.2733,http://www.wikidata.org/entity/Q554225
3025,Cortes de Baza,Municipio,provincia de Granada,1869.0,-2.7702,37.6544,http://www.wikidata.org/entity/Q557947
3026,Benamaurel,Municipio,provincia de Granada,2293.0,-2.6972,37.6084,http://www.wikidata.org/entity/Q554238
3027,Beas de Guadix,Municipio,provincia de Granada,329.0,-3.2057,37.2797,http://www.wikidata.org/entity/Q550952
3028,Caniles,Municipio,provincia de Granada,4047.0,-2.7245,37.4342,http://www.wikidata.org/entity/Q555929
3029,Deifontes,Municipio,provincia de Granada,2627.0,-3.5944,37.3264,http://www.wikidata.org/entity/Q559275
3030,Churriana de la Vega,Municipio,provincia de Granada,15200.0,-3.6461,37.1478,http://www.wikidata.org/entity/Q558134
3031,Chimeneas,Municipio,provincia de Granada,1257.0,-3.8236,37.1312,http://www.wikidata.org/entity/Q557953
3032,Cenes de la Vega,Municipio,provincia de Granada,8002.0,-3.5386,37.1594,http://www.wikidata.org/entity/Q555126
3033,Gualchos,Municipio,provincia de Granada,5193.0,-3.3897,36.7436,http://www.wikidata.org/entity/Q575639
3034,Íllora,Municipio,provincia de Granada,10054.0,-3.8797,37.2883,http://www.wikidata.org/entity/Q291752
3035,Almegíjar,Municipio,provincia de Granada,365.0,-3.3001,36.903,http://www.wikidata.org/entity/Q550958
3036,Escúzar,Municipio,provincia de Granada,791.0,-3.7611,37.0619,http://www.wikidata.org/entity/Q559286
3037,Güéjar Sierra,Municipio,provincia de Granada,2820.0,-3.4386,37.16,http://www.wikidata.org/entity/Q575649
3038,Cortes y Graena,Municipio,provincia de Granada,996.0,-3.2189,37.3036,http://www.wikidata.org/entity/Q558124
3039,Benalúa,Municipio,provincia de Granada,3318.0,-3.1686,37.3497,http://www.wikidata.org/entity/Q553885
3040,Güevéjar,Municipio,provincia de Granada,2595.0,-3.5978,37.2569,http://www.wikidata.org/entity/Q575816
3041,Chamartín,Municipio,provincia de Ávila,76.0,-4.9581,40.7011,http://www.wikidata.org/entity/Q1983222
3042,Vita,Municipio,provincia de Ávila,84.0,-5.0047,40.8119,http://www.wikidata.org/entity/Q1751989
3043,Santiago del Tormes,Municipio,provincia de Ávila,118.0,-5.38,40.3456,http://www.wikidata.org/entity/Q1630577
3044,Higuera de las Dueñas,Municipio,provincia de Ávila,262.0,-4.6017,40.2397,http://www.wikidata.org/entity/Q1632728
3045,Fresnedilla,Municipio,provincia de Ávila,116.0,-4.6206,40.2336,http://www.wikidata.org/entity/Q1632633
3046,Navarredondilla,Municipio,provincia de Ávila,172.0,-4.8214,40.4536,http://www.wikidata.org/entity/Q1631128
3047,Langa,Municipio,provincia de Ávila,478.0,-4.8594,41.0078,http://www.wikidata.org/entity/Q1752868
3048,"Calahorra, La",Municipio,provincia de Granada,673.0,-3.0516,37.2161,http://www.wikidata.org/entity/Q558147
3049,Algarinejo,Municipio,provincia de Granada,2520.0,-4.1586,37.325,http://www.wikidata.org/entity/Q388975
3050,Benalúa de las Villas,Municipio,provincia de Granada,1066.0,-3.6825,37.4317,http://www.wikidata.org/entity/Q554814
3051,Albolote,Municipio,provincia de Granada,18808.0,-3.6572,37.2306,http://www.wikidata.org/entity/Q565415
3052,Fuente Vaqueros,Municipio,provincia de Granada,4406.0,-3.7831,37.2194,http://www.wikidata.org/entity/Q574513
3053,Guadahortuna,Municipio,provincia de Granada,1935.0,-3.3992,37.5581,http://www.wikidata.org/entity/Q575658
3054,Alpujarra de la Sierra,Municipio,provincia de Granada,989.0,-3.157,36.9826,http://www.wikidata.org/entity/Q550949
3055,Albuñuelas,Municipio,provincia de Granada,821.0,-3.6317,36.9281,http://www.wikidata.org/entity/Q564780
3056,Molvízar,Municipio,provincia de Granada,2794.0,-3.6075,36.7869,http://www.wikidata.org/entity/Q578183
3057,Bérchules,Municipio,provincia de Granada,716.0,-3.1901,36.9754,http://www.wikidata.org/entity/Q554275
3058,Moraleda de Zafayona,Municipio,provincia de Granada,3153.0,-3.965,37.1697,http://www.wikidata.org/entity/Q426844
3059,Cástaras,Municipio,provincia de Granada,249.0,-3.2536,36.9314,http://www.wikidata.org/entity/Q555134
3060,Dúrcal,Municipio,provincia de Granada,7015.0,-3.5659,36.9877,http://www.wikidata.org/entity/Q559839
3061,Huéneja,Municipio,provincia de Granada,1184.0,-2.9486,37.1769,http://www.wikidata.org/entity/Q575738
3062,Capileira,Municipio,provincia de Granada,554.0,-3.3586,36.9614,http://www.wikidata.org/entity/Q555140
3063,Colomera,Municipio,provincia de Granada,1309.0,-3.7142,37.3717,http://www.wikidata.org/entity/Q557966
3064,Cogollos de la Vega,Municipio,provincia de Granada,2031.0,-3.5731,37.2747,http://www.wikidata.org/entity/Q557958
3065,Albondón,Municipio,provincia de Granada,728.0,-3.2109,36.8273,http://www.wikidata.org/entity/Q564993
3066,Gorafe,Municipio,provincia de Granada,381.0,-3.0424,37.479,http://www.wikidata.org/entity/Q372531
3067,Chauchina,Municipio,provincia de Granada,5565.0,-3.7725,37.2014,http://www.wikidata.org/entity/Q555943
3068,Órgiva,Municipio,provincia de Granada,5725.0,-3.4239,36.9003,http://www.wikidata.org/entity/Q293130
3069,Salobreña,Municipio,provincia de Granada,12381.0,-3.5869,36.7467,http://www.wikidata.org/entity/Q427330
3070,Atarfe,Municipio,provincia de Granada,18706.0,-3.6864,37.2228,http://www.wikidata.org/entity/Q550974
3071,Alhendín,Municipio,provincia de Granada,9349.0,-3.6458,37.1078,http://www.wikidata.org/entity/Q564773
3072,Darro,Municipio,provincia de Granada,1599.0,-3.2939,37.3494,http://www.wikidata.org/entity/Q559665
3073,Losa del Obispo,Municipio,provincia de Valencia,507.0,-0.8711,39.6958,http://www.wikidata.org/entity/Q2269866
3074,"Yesa, La",Municipio,provincia de Valencia,229.0,-0.9616,39.8914,http://www.wikidata.org/entity/Q2046237
3075,Turcia,Municipio,León,993.0,-5.8761,42.5347,http://www.wikidata.org/entity/Q1635258
3076,Riego de la Vega,Municipio,León,742.0,-5.9822,42.3892,http://www.wikidata.org/entity/Q956251
3077,Cabrillanes,Municipio,León,759.0,-6.1486,42.9528,http://www.wikidata.org/entity/Q1391490
3078,Villamol,Municipio,León,164.0,-5.05,42.4333,http://www.wikidata.org/entity/Q1640178
3079,Fuentes de Carbajal,Municipio,León,98.0,-5.4464,42.1772,http://www.wikidata.org/entity/Q611235
3080,Vegas del Condado,Municipio,León,1114.0,-5.3648,42.6848,http://www.wikidata.org/entity/Q1605892
3081,Villablino,Municipio,León,8620.0,-6.3169,42.9397,http://www.wikidata.org/entity/Q1605938
3082,Villasabariego,Municipio,León,1121.0,-5.4147,42.5333,http://www.wikidata.org/entity/Q1617639
3083,Valverde de la Virgen,Municipio,León,7328.0,-5.6836,42.5686,http://www.wikidata.org/entity/Q918087
3084,Cacabelos,Municipio,León,5118.0,-6.7256,42.5997,http://www.wikidata.org/entity/Q695202
3085,Torre del Bierzo,Municipio,León,2164.0,-6.3247,42.5944,http://www.wikidata.org/entity/Q1605945
3086,Gradefes,Municipio,León,954.0,-5.2272,42.6247,http://www.wikidata.org/entity/Q769912
3087,"Pola de Gordón, La",Municipio,León,3224.0,-5.67,42.8547,http://www.wikidata.org/entity/Q1605928
3088,Sahagún,Municipio,León,2493.0,-5.0331,42.3711,http://www.wikidata.org/entity/Q821860
3089,Villamartín de Don Sancho,Municipio,León,176.0,-5.0583,42.5683,http://www.wikidata.org/entity/Q637293
3090,Valderrey,Municipio,León,446.0,-6.0186,42.3947,http://www.wikidata.org/entity/Q1635228
3091,Oseja de Sajambre,Municipio,León,232.0,-5.0367,43.1381,http://www.wikidata.org/entity/Q1640150
3092,Soto y Amío,Municipio,León,783.0,-5.8864,42.7797,http://www.wikidata.org/entity/Q1615429
3093,Villanueva de las Manzanas,Municipio,León,488.0,-5.4794,42.4706,http://www.wikidata.org/entity/Q1640166
3094,Valdemora,Municipio,León,82.0,-5.4272,42.1947,http://www.wikidata.org/entity/Q940588
3095,Santas Martas,Municipio,León,743.0,-5.3719,42.4325,http://www.wikidata.org/entity/Q1635290
3096,Villaquilambre,Municipio,León,18638.0,-5.5586,42.6461,http://www.wikidata.org/entity/Q932612
3097,Zotes del Páramo,Municipio,León,427.0,-5.7361,42.2722,http://www.wikidata.org/entity/Q602101
3098,Villadangos del Páramo,Municipio,León,1132.0,-5.7664,42.5175,http://www.wikidata.org/entity/Q918080
3099,Villazala,Municipio,León,665.0,-5.8561,42.3611,http://www.wikidata.org/entity/Q1617601
3100,Valderrueda,Municipio,León,832.0,-4.9344,42.8153,http://www.wikidata.org/entity/Q1615406
3101,Villaobispo de Otero,Municipio,León,541.0,-6.0583,42.4997,http://www.wikidata.org/entity/Q1640144
3102,Priaranza del Bierzo,Municipio,León,788.0,-6.6681,42.5106,http://www.wikidata.org/entity/Q604909
3103,Barjas,Municipio,León,190.0,-6.9786,42.6111,http://www.wikidata.org/entity/Q1605971
3104,Villarejo de Órbigo,Municipio,León,2974.0,-5.9036,42.445,http://www.wikidata.org/entity/Q1615462
3105,"Bañeza, La",Municipio,León,10338.0,-5.9017,42.2975,http://www.wikidata.org/entity/Q1442670
3106,Villamanín,Municipio,León,949.0,-5.6556,42.9383,http://www.wikidata.org/entity/Q977246
3107,Villaornate y Castro,Municipio,León,356.0,-5.5497,42.1847,http://www.wikidata.org/entity/Q1640117
3108,Vega de Valcarce,Municipio,León,606.0,-6.9458,42.6639,http://www.wikidata.org/entity/Q918084
3109,Benuza,Municipio,León,530.0,-6.7111,42.3983,http://www.wikidata.org/entity/Q972909
3110,Posada de Valdeón,Municipio,León,415.0,-4.9194,43.1517,http://www.wikidata.org/entity/Q1635220
3111,Valderas,Municipio,León,1623.0,-5.4425,42.0775,http://www.wikidata.org/entity/Q768518
3112,Soto de la Vega,Municipio,León,1529.0,-5.8825,42.3311,http://www.wikidata.org/entity/Q734200
3113,Santovenia de la Valdoncina,Municipio,León,2126.0,-5.6217,42.5431,http://www.wikidata.org/entity/Q1605919
3114,Sena de Luna,Municipio,León,383.0,-5.9519,42.9297,http://www.wikidata.org/entity/Q1607678
3115,Escobar de Campos,Municipio,León,39.0,-4.9669,42.3136,http://www.wikidata.org/entity/Q1622282
3116,San Andrés del Rabanedo,Municipio,León,30615.0,-5.6194,42.6111,http://www.wikidata.org/entity/Q1615486
3117,Prioro,Municipio,León,340.0,-4.9617,42.8942,http://www.wikidata.org/entity/Q1635265
3118,Onzonilla,Municipio,León,1835.0,-5.5833,42.5247,http://www.wikidata.org/entity/Q780266
3119,Puebla de Lillo,Municipio,León,681.0,-5.2758,43.0064,http://www.wikidata.org/entity/Q1615418
3120,Borrenes,Municipio,León,315.0,-6.7261,42.4914,http://www.wikidata.org/entity/Q1605911
3121,Villafranca del Bierzo,Municipio,León,2899.0,-6.8075,42.6075,http://www.wikidata.org/entity/Q848300
3122,Villabraz,Municipio,León,97.0,-5.4469,42.2458,http://www.wikidata.org/entity/Q1640104
3123,Bembibre,Municipio,León,8705.0,-6.417,42.6154,http://www.wikidata.org/entity/Q1157834
3124,Villares de Órbigo,Municipio,León,611.0,-5.9089,42.4706,http://www.wikidata.org/entity/Q946778
3125,Valdesamario,Municipio,León,194.0,-5.9519,42.7214,http://www.wikidata.org/entity/Q926811
3126,Fabero,Municipio,León,4493.0,-6.625,42.7678,http://www.wikidata.org/entity/Q1442838
3127,Val de San Lorenzo,Municipio,León,505.0,-6.1203,42.4169,http://www.wikidata.org/entity/Q928409
3128,Villamontán de la Valduerna,Municipio,León,715.0,-5.9958,42.3097,http://www.wikidata.org/entity/Q1617611
3129,Peranzanes,Municipio,León,300.0,-6.6342,42.8767,http://www.wikidata.org/entity/Q1615372
3130,Villaselán,Municipio,León,199.0,-5.0478,42.5608,http://www.wikidata.org/entity/Q1640186
3131,Villagatón,Municipio,León,613.0,-6.1619,42.6347,http://www.wikidata.org/entity/Q1622304
3132,Cármenes,Municipio,León,352.0,-5.5744,42.9589,http://www.wikidata.org/entity/Q1391449
3133,Villamandos,Municipio,León,294.0,-5.5906,42.1797,http://www.wikidata.org/entity/Q1640171
3134,Valdevimbre,Municipio,León,978.0,-5.6222,42.4206,http://www.wikidata.org/entity/Q1607172
3135,Villazanzo de Valderaduey,Municipio,León,419.0,-4.9647,42.5347,http://www.wikidata.org/entity/Q1640158
3136,Corullón,Municipio,León,887.0,-6.8128,42.5803,http://www.wikidata.org/entity/Q1442729
3137,Mansilla de las Mulas,Municipio,León,1733.0,-5.4164,42.4975,http://www.wikidata.org/entity/Q748894
3138,Torrecilla de la Abadesa,Municipio,provincia de Valladolid,273.0,-5.0892,41.485,http://www.wikidata.org/entity/Q1765426
3139,Viana de Cega,Municipio,provincia de Valladolid,2032.0,-4.75,41.5331,http://www.wikidata.org/entity/Q1766715
3140,Hornillos de Eresma,Municipio,provincia de Valladolid,165.0,-4.7178,41.3672,http://www.wikidata.org/entity/Q1907007
3141,Quintanilla de Onésimo,Municipio,provincia de Valladolid,1028.0,-4.3636,41.6272,http://www.wikidata.org/entity/Q1640409
3142,Villanueva de los Caballeros,Municipio,provincia de Valladolid,175.0,-5.2486,41.7589,http://www.wikidata.org/entity/Q761744
3143,Villarmentero de Esgueva,Municipio,provincia de Valladolid,111.0,-4.5436,41.6847,http://www.wikidata.org/entity/Q1766990
3144,Piñel de Abajo,Municipio,provincia de Valladolid,161.0,-4.1472,41.6744,http://www.wikidata.org/entity/Q1766536
3145,Villaverde de Medina,Municipio,provincia de Valladolid,533.0,-5.0281,41.3069,http://www.wikidata.org/entity/Q1766702
3146,Velascálvaro,Municipio,provincia de Valladolid,163.0,-4.9725,41.2286,http://www.wikidata.org/entity/Q1907096
3147,Medina del Campo,Municipio,provincia de Valladolid,20510.0,-4.9151,41.3085,http://www.wikidata.org/entity/Q693913
3148,Canillas de Esgueva,Municipio,provincia de Valladolid,75.0,-4.1167,41.75,http://www.wikidata.org/entity/Q1907128
3149,Viloria,Municipio,provincia de Valladolid,340.0,-4.3827,41.4454,http://www.wikidata.org/entity/Q1765392
3150,Castronuño,Municipio,provincia de Valladolid,828.0,-5.2633,41.3888,http://www.wikidata.org/entity/Q762915
3151,"Seca, La",Municipio,provincia de Valladolid,1077.0,-4.9069,41.4144,http://www.wikidata.org/entity/Q1771162
3152,Medina de Rioseco,Municipio,provincia de Valladolid,4647.0,-5.0428,41.8831,http://www.wikidata.org/entity/Q1648251
3153,Barruelo del Valle,Municipio,provincia de Valladolid,52.0,-5.0692,41.6742,http://www.wikidata.org/entity/Q1769692
3154,Zaratán,Municipio,provincia de Valladolid,6233.0,-4.7836,41.6603,http://www.wikidata.org/entity/Q927038
3155,Quintanilla de Arriba,Municipio,provincia de Valladolid,163.0,-4.2156,41.6203,http://www.wikidata.org/entity/Q1767887
3156,Esguevillas de Esgueva,Municipio,provincia de Valladolid,271.0,-4.3794,41.7511,http://www.wikidata.org/entity/Q614231
3157,Alaejos,Municipio,provincia de Valladolid,1369.0,-5.2156,41.3072,http://www.wikidata.org/entity/Q1757669
3158,Torrecilla de la Torre,Municipio,provincia de Valladolid,35.0,-5.0486,41.6658,http://www.wikidata.org/entity/Q1765499
3159,Cabezón de Pisuerga,Municipio,provincia de Valladolid,3713.0,-4.6458,41.734,http://www.wikidata.org/entity/Q1650608
3160,Aguasal,Municipio,provincia de Valladolid,19.0,-4.6533,41.2753,http://www.wikidata.org/entity/Q1757649
3161,Renedo de Esgueva,Municipio,provincia de Valladolid,3788.0,-4.6276,41.654,http://www.wikidata.org/entity/Q965817
3162,San Miguel del Pino,Municipio,provincia de Valladolid,350.0,-4.9111,41.5092,http://www.wikidata.org/entity/Q1907148
3163,Ventosa de la Cuesta,Municipio,provincia de Valladolid,103.0,-4.8311,41.4125,http://www.wikidata.org/entity/Q1907014
3164,Simancas,Municipio,provincia de Valladolid,5276.0,-4.8268,41.5904,http://www.wikidata.org/entity/Q986572
3165,Benafarces,Municipio,provincia de Valladolid,72.0,-5.2919,41.6217,http://www.wikidata.org/entity/Q609403
3166,San Llorente,Municipio,provincia de Valladolid,113.0,-4.0647,41.6869,http://www.wikidata.org/entity/Q1907107
3167,Aldearrubia,Municipio,provincia de Salamanca,480.0,-5.4975,41.0081,http://www.wikidata.org/entity/Q1110050
3168,Guijuelo,Municipio,provincia de Salamanca,5633.0,-5.6714,40.5575,http://www.wikidata.org/entity/Q1605747
3169,Nava del Rey,Municipio,provincia de Valladolid,1986.0,-5.0814,41.3305,http://www.wikidata.org/entity/Q1640915
3170,Villanueva de Duero,Municipio,provincia de Valladolid,1184.0,-4.8658,41.5186,http://www.wikidata.org/entity/Q1651722
3171,Villanubla,Municipio,provincia de Valladolid,2713.0,-4.8447,41.7114,http://www.wikidata.org/entity/Q1651671
3172,Olmedo,Municipio,provincia de Valladolid,3643.0,-4.6867,41.2871,http://www.wikidata.org/entity/Q1764548
3173,Canalejas de Peñafiel,Municipio,provincia de Valladolid,231.0,-4.115,41.5247,http://www.wikidata.org/entity/Q607434
3174,Villalba de la Loma,Municipio,provincia de Valladolid,55.0,-5.1917,42.1756,http://www.wikidata.org/entity/Q1907030
3175,Velilla,Municipio,provincia de Valladolid,110.0,-5.0042,41.5561,http://www.wikidata.org/entity/Q1906964
3176,Aldeamayor de San Martín,Municipio,provincia de Valladolid,5524.0,-4.6394,41.5119,http://www.wikidata.org/entity/Q1651731
3177,Piñel de Arriba,Municipio,provincia de Valladolid,89.0,-4.1278,41.6994,http://www.wikidata.org/entity/Q1767008
3178,Íscar,Municipio,provincia de Valladolid,6344.0,-4.5339,41.3615,http://www.wikidata.org/entity/Q1657029
3179,Berceruelo,Municipio,provincia de Valladolid,36.0,-5.0326,41.5802,http://www.wikidata.org/entity/Q1776841
3180,Pollos,Municipio,provincia de Valladolid,597.0,-5.1275,41.4447,http://www.wikidata.org/entity/Q680648
3181,Serrada,Municipio,provincia de Valladolid,1136.0,-4.8611,41.4592,http://www.wikidata.org/entity/Q1281509
3182,Valdestillas,Municipio,provincia de Valladolid,1643.0,-4.7708,41.4769,http://www.wikidata.org/entity/Q1766688
3183,Fresno el Viejo,Municipio,provincia de Valladolid,885.0,-5.1423,41.1983,http://www.wikidata.org/entity/Q735777
3184,Bocos de Duero,Municipio,provincia de Valladolid,75.0,-4.0675,41.6244,http://www.wikidata.org/entity/Q1776942
3185,Siete Iglesias de Trabancos,Municipio,provincia de Valladolid,428.0,-5.1844,41.3517,http://www.wikidata.org/entity/Q1907055
3186,San Martín de Valvení,Municipio,provincia de Valladolid,83.0,-4.5664,41.7528,http://www.wikidata.org/entity/Q1770811
3187,Valdearcos de la Vega,Municipio,provincia de Valladolid,57.0,-4.0475,41.6428,http://www.wikidata.org/entity/Q1767866
3188,Torre de Esgueva,Municipio,provincia de Valladolid,65.0,-4.1997,41.7681,http://www.wikidata.org/entity/Q1765406
3189,Boecillo,Municipio,provincia de Valladolid,4206.0,-4.6996,41.5408,http://www.wikidata.org/entity/Q949199
3190,Aguilar de Campos,Municipio,provincia de Valladolid,243.0,-5.1839,41.9828,http://www.wikidata.org/entity/Q1776875
3191,Pedrajas de San Esteban,Municipio,provincia de Valladolid,3327.0,-4.5807,41.342,http://www.wikidata.org/entity/Q1651727
3192,Montealegre de Campos,Municipio,provincia de Valladolid,109.0,-4.8994,41.9025,http://www.wikidata.org/entity/Q964867
3193,Villabrágima,Municipio,provincia de Valladolid,1036.0,-5.1114,41.8253,http://www.wikidata.org/entity/Q1767017
3194,Alcazarén,Municipio,provincia de Valladolid,635.0,-4.6764,41.3697,http://www.wikidata.org/entity/Q1776827
3195,San Pelayo,Municipio,provincia de Valladolid,49.0,-5.0336,41.6797,http://www.wikidata.org/entity/Q1866943
3196,Montemayor de Pililla,Municipio,provincia de Valladolid,868.0,-4.4593,41.5091,http://www.wikidata.org/entity/Q1651701
3197,Fuensaldaña,Municipio,provincia de Valladolid,1773.0,-4.7653,41.7072,http://www.wikidata.org/entity/Q1651705
3198,Rueda,Municipio,provincia de Valladolid,1254.0,-4.9597,41.4139,http://www.wikidata.org/entity/Q987366
3199,Valbuena de Duero,Municipio,provincia de Valladolid,468.0,-4.2911,41.6425,http://www.wikidata.org/entity/Q749388
3200,Cistérniga,Municipio,provincia de Valladolid,9034.0,-4.6852,41.6121,http://www.wikidata.org/entity/Q1768521
3201,Torre de Peñafiel,Municipio,provincia de Valladolid,48.0,-4.0886,41.5364,http://www.wikidata.org/entity/Q1651708
3202,Santervás de Campos,Municipio,provincia de Valladolid,118.0,-5.1008,42.2169,http://www.wikidata.org/entity/Q930641
3203,Villavellid,Municipio,provincia de Valladolid,57.0,-5.2767,41.6921,http://www.wikidata.org/entity/Q1766576
3204,Roturas,Municipio,provincia de Valladolid,33.0,-4.1189,41.6678,http://www.wikidata.org/entity/Q1651674
3205,Matapozuelos,Municipio,provincia de Valladolid,1058.0,-4.7904,41.4141,http://www.wikidata.org/entity/Q1651689
3206,Tamariz de Campos,Municipio,provincia de Valladolid,80.0,-5.0247,41.9775,http://www.wikidata.org/entity/Q628991
3207,Cabreros del Monte,Municipio,provincia de Valladolid,62.0,-5.2697,41.8486,http://www.wikidata.org/entity/Q1907065
3208,Langayo,Municipio,provincia de Valladolid,248.0,-4.1978,41.5694,http://www.wikidata.org/entity/Q1907157
3209,Castrodeza,Municipio,provincia de Valladolid,160.0,-4.9606,41.6481,http://www.wikidata.org/entity/Q971452
3210,Torrescárcela,Municipio,provincia de Valladolid,154.0,-4.3181,41.4844,http://www.wikidata.org/entity/Q731999
3211,Traspinedo,Municipio,provincia de Valladolid,1109.0,-4.4722,41.5758,http://www.wikidata.org/entity/Q1764593
3212,Matilla de los Caños,Municipio,provincia de Valladolid,102.0,-4.9697,41.5461,http://www.wikidata.org/entity/Q937271
3213,Puras,Municipio,provincia de Valladolid,46.0,-4.6492,41.1836,http://www.wikidata.org/entity/Q1766582
3214,Moraleja de las Panaderas,Municipio,provincia de Valladolid,42.0,-4.8247,41.2764,http://www.wikidata.org/entity/Q1768548
3215,Ataquines,Municipio,provincia de Valladolid,583.0,-4.8025,41.1828,http://www.wikidata.org/entity/Q1907000
3216,Villalón de Campos,Municipio,provincia de Valladolid,1602.0,-5.0347,42.0984,http://www.wikidata.org/entity/Q1657074
3217,Urueña,Municipio,provincia de Valladolid,182.0,-5.2033,41.7269,http://www.wikidata.org/entity/Q609581
3218,Villalba de los Alcores,Municipio,provincia de Valladolid,379.0,-4.8592,41.8633,http://www.wikidata.org/entity/Q1907118
3219,Arroyo de la Encomienda,Municipio,provincia de Valladolid,20179.0,-4.7917,41.6128,http://www.wikidata.org/entity/Q1651677
3220,Santovenia de Pisuerga,Municipio,provincia de Valladolid,4480.0,-4.6883,41.6964,http://www.wikidata.org/entity/Q968763
3221,Robladillo,Municipio,provincia de Valladolid,92.0,-4.9097,41.6083,http://www.wikidata.org/entity/Q1907020
3222,Fontihoyuelo,Municipio,provincia de Valladolid,38.0,-5.0572,42.1619,http://www.wikidata.org/entity/Q1657083
3223,Pesquera de Duero,Municipio,provincia de Valladolid,448.0,-4.1575,41.6428,http://www.wikidata.org/entity/Q1767893
3224,Cigales,Municipio,provincia de Valladolid,5235.0,-4.6997,41.7581,http://www.wikidata.org/entity/Q1769167
3225,Wamba,Municipio,provincia de Valladolid,323.0,-4.9175,41.6764,http://www.wikidata.org/entity/Q644732
3226,Villanueva de la Condesa,Municipio,provincia de Valladolid,61.0,-5.0961,42.1492,http://www.wikidata.org/entity/Q1907042
3227,Tudela de Duero,Municipio,provincia de Valladolid,8564.0,-4.5803,41.5847,http://www.wikidata.org/entity/Q1651692
3228,Fuente-Olmedo,Municipio,provincia de Valladolid,34.0,-4.6472,41.2433,http://www.wikidata.org/entity/Q1767951
3229,Bahabón,Municipio,provincia de Valladolid,108.0,-4.2817,41.4814,http://www.wikidata.org/entity/Q1769701
3230,Cervillego de la Cruz,Municipio,provincia de Valladolid,90.0,-4.9492,41.1867,http://www.wikidata.org/entity/Q1907141
3231,Pozal de Gallinas,Municipio,provincia de Valladolid,539.0,-4.8361,41.3183,http://www.wikidata.org/entity/Q1907165
3232,Mojados,Municipio,provincia de Valladolid,3210.0,-4.6644,41.4306,http://www.wikidata.org/entity/Q1651697
3233,Olmos de Peñafiel,Municipio,provincia de Valladolid,52.0,-4.0425,41.5719,http://www.wikidata.org/entity/Q1651715
3234,Torrelobatón,Municipio,provincia de Valladolid,408.0,-5.0253,41.6478,http://www.wikidata.org/entity/Q1651719
3235,Bobadilla del Campo,Municipio,provincia de Valladolid,293.0,-5.0214,41.2044,http://www.wikidata.org/entity/Q1907081
3236,"Pedraja de Portillo, La",Municipio,provincia de Valladolid,1139.0,-4.6469,41.4714,http://www.wikidata.org/entity/Q1651735
